,alias,concept_class,def_event_stamp,def_id,def_id_user,definition_text,event_stamp,id,id_concept_class,id_user,name,relationships,type
375,,,2009-07-10 21:06:31,def_4a57ad57eef82,usr_4a5bc4a2a8aba,"In problem solving, the moment at which an underlying relation between cause and effect is discovered/identified.",2009-06-22 19:12:55,trm_4a3fd79d0a62b,ctp_C3,usr_0000000000,insight,,concept
376,,,2011-04-28 19:21:03,def_4db9be1f6d639,usr_4b9003ea0be96,"a natural or inherent aptitude, impulse, or capacity; a largely inheritable and unalterable tendency of an organism to make a complex and specific response to environmental stimuli without involving reason, behavior that is mediated by reactions below the conscious level.",2009-06-22 19:12:55,trm_4a3fd79d0a637,,usr_0000000000,instinct,,concept
377,"instrumental learning, operant conditioning",,2012-08-09 19:43:30,def_502412e2266e9,usr_4f177506dde77,a learning process in which the consequences of an action are used to modify aspects of that action thereafter; these aspects include form and frequency (including the likelihood of reoccurrence at all).,2009-06-22 19:12:55,trm_4a3fd79d0a642,ctp_C5,usr_0000000000,instrumental conditioning,"[{u'direction': u'child', u'id': u'trm_4a3fd79d098c9', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4fe8edc62f613', u'relationship': u'part of'}]",concept
378,,,2011-05-03 20:50:59,def_4dc06ab32c99d,usr_4b9003ea0be96,learning based on reward; a form of learning that takes place as a direct consequence of a reward or pleasant outcome for the learner.,2009-06-22 19:12:55,trm_4a3fd79d0a64e,ctp_C5,usr_0000000000,instrumental learning,,concept
379,,,2012-03-29 00:06:53,def_4f73a79d465c1,usr_49a467bf4e0db,coordination of mental processes into a normal effective personality or with the individual&#39;s environment,2009-06-22 19:12:55,trm_4a3fd79d0a65a,,usr_0000000000,integration,,concept
380,,,2012-03-29 00:07:15,def_4f73a7b355c79,usr_49a467bf4e0db,the ability to learn or understand or to deal with new or trying situations; the skilled use of reason; the ability to apply knowledge to manipulate one&#39;s environment or to think abstractly as measured by objective criteria,2009-06-22 19:12:55,trm_4a3fd79d0a666,ctp_C3,usr_0000000000,intelligence,,concept
381,,,2011-05-18 19:19:55,def_4dd41bdb10858,usr_4b9003ea0be96,an act or instance of determining mentally upon some action or result; meaning or significance.,2009-06-22 19:12:55,trm_4a3fd79d0a67d,,usr_0000000000,intention,,concept
382,,,2012-03-29 00:07:32,def_4f73a7c4b10cf,usr_49a467bf4e0db,the purposeful forgetting of information that is no longer needed.,2009-06-22 19:12:55,trm_4a3fd79d0a689,ctp_C5,usr_0000000000,intentional forgetting,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b908', u'relationship': u'kind of'}]",concept
383,,,2012-03-29 00:07:59,def_4f73a7dfe46ff,usr_49a467bf4e0db,learning that is motivated  with intention and is usually goal directed.,2009-06-22 19:12:55,trm_4a3fd79d0a695,ctp_C5,usr_0000000000,intentional learning,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a275', u'relationship': u'kind of'}]",concept
384,,,2011-05-10 21:47:29,def_4dc9b2710ccc9,usr_4b9003ea0be96,"the state of having or being formed by an intention; (philosophy) the property of being about or directed toward a subject, as inherent in conscious states, beliefs, or creations of the mind, such as sentences or books. ",2009-06-22 19:12:55,trm_4a3fd79d0a6a1,,usr_0000000000,intentionality,,concept
385,,,2012-03-29 00:09:25,def_4f73a8352ec68,usr_49a467bf4e0db,the disturbing effect of new information on the other information with which it is inconsistent,2009-06-22 19:12:55,trm_4a3fd79d0a6ad,,usr_0000000000,interference,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0afab', u'relationship': u'kind of'}]",concept
386,,,2015-04-03 22:18:35,def_551f11bb903a9,usr_4e42a3196fbcd,,2015-04-03 22:18:35,trm_551f11bb8f6a8,,usr_4e42a3196fbcd,Interference Control,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b5a7', u'relationship': u'part of'}]",concept
387,interference control,,2013-01-23 21:47:34,def_51005a75dd900,usr_49a467bf4e0db,The process of selecting information with regard to its relevance to an ongoing task and suppressing the processing of irrelevant information.,2010-07-14 18:41:26,trm_4c3e04d656f06,ctp_C4,usr_49a467bf4e0db,interference resolution,"[{u'direction': u'child', u'id': u'trm_557b499fac085', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4aae62e4ad209', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b5a7', u'relationship': u'part of'}]",concept
388,,,2011-04-29 18:01:54,def_4dbafd125811c,usr_4b9003ea0be96,a specialized term referring for information about a current task.,2009-06-22 19:12:55,trm_4a3fd79d0a6b9,ctp_C5,usr_0000000000,intermediate term memory,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a891', u'relationship': u'kind of'}]",concept
389,,,2011-04-11 22:18:46,def_4da37e4672764,usr_4cf5de07654c8,"also known as inner voice, internal speech, or verbal stream of consciousness is thinking in words. It also refers to the semi-constant internal monologue one has with oneself at a conscious or semi-conscious level.

",2009-06-22 19:12:55,trm_4a3fd79d0a6c5,ctp_C6,usr_0000000000,internal speech,,concept
390,"worry, anxiety, negativity, depression",,2013-09-20 19:58:37,def_523ca8edd31ea,usr_51bc76ae9636c,"focusing negative energy on the self, often through holding back emotion, often leading to less than ideal emotional states (worry, anxiety, negativity and depression).  These states are frequently present in autistic children.",2013-09-20 19:54:15,trm_523ca7e778c50,,usr_51bc76ae9636c,internalizing,,concept
391,,,2012-06-21 22:20:51,def_4fe39e4389215,usr_4f177506dde77,"perception of stimuli inside the body, e.g. hunger, thirst, pain",2012-06-21 22:20:51,trm_4fe39e4388409,,usr_4f177506dde77,interoception,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0aa0c', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4e5506161998c', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b160', u'relationship': u'kind of'}]",concept
392,,,2011-08-24 14:09:26,def_4e5506162f410,usr_49a467bf4e0db,A representation of the internal state of the body,2011-08-24 14:09:26,trm_4e5506161998c,,usr_49a467bf4e0db,interoceptive representation,"[{u'direction': u'parent', u'id': u'trm_4e5505361f160', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4fe39e4388409', u'relationship': u'part of'}]",concept
393,,,2012-03-29 00:11:00,def_4f73a894af8d4,usr_49a467bf4e0db,"of, pertaining to, or conveying a question.",2009-06-22 19:12:55,trm_4a3fd79d0a6d0,ctp_C6,usr_0000000000,interrogative,,concept
394,,,2015-06-25 21:31:30,def_558c73325f2a8,usr_51bc76ae9636c,"the study of how people make choices about what and how much to do at various points in time, when choices at one time influence the possibilities available at other points in time.

https://en.wikipedia.org/?title=Intertemporal_choice",2015-06-25 21:31:30,trm_558c73324a6ca,,usr_51bc76ae9636c,intertemporal choice,"[{u'direction': u'parent', u'id': u'trm_558c736199abd', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a038', u'relationship': u'kind of'}]",concept
395,,,2011-05-11 23:14:48,def_4dcb186815e62,usr_4b9003ea0be96,"the ability to play or sing notes in tune; manner of utterance, specifically the rise and fall in pitch of the voice in speech.",2009-06-22 19:12:55,trm_4a3fd79d0a6dc,ctp_C6,usr_0000000000,intonation,,concept
396,,,2012-03-29 00:11:16,def_4f73a8a460a0a,usr_49a467bf4e0db,a highly desired form of incentive that stems from a person&#39;s internal desire for self-satisfaction or pleasure in performing the task itself.,2009-06-22 19:12:55,trm_4a3fd79d0a6e8,ctp_C10,usr_0000000000,intrinsic motivation,,concept
397,,,2011-04-29 22:55:50,def_4dbb41f6f3113,usr_4b9003ea0be96,"the self-observation and reporting of conscious inner thoughts, desires  and sensations. It is a conscious mental and usually purposive process relying on thinking, reasoning, and examining one&#39;s own thoughts, feelings.",2009-06-22 19:12:55,trm_4a3fd79d0a6f4,,usr_0000000000,introspection,,concept
398,,,2011-04-12 16:55:50,def_4da484165d49c,usr_4cf5de07654c8,"results when the conscious mind changes focus to sudden changes in the environment (big sound, intensity of light, unique situation etc.).  The person is not prepared for the attention and the attention is not under control of the individual.  The persons attention is less concerned with motives, interests, and needs and the stimulus is usually more important than any functional factors.",2009-06-22 19:12:55,trm_4a3fd79d0a700,ctp_C2,usr_0000000000,involuntary attention,,concept
399,,,2011-05-16 18:33:38,def_4dd16e02e2ffd,usr_4b9003ea0be96,"a situation, literary technique, or rhetorical device, in which there is an incongruity or discordance that goes strikingly beyond the most simple and evident meaning of words or actions.",2009-06-22 19:12:55,trm_4a3fd79d0a70b,,usr_0000000000,irony,,concept
400,"anger, agitation, moodiness, testy, grumpy, short tempered",,2013-09-20 16:42:38,def_523c7afe41bde,usr_51bc76ae9636c,"The quality or state of being agitated, testy, grumpy, moody, or having a short temper.",2013-09-20 16:42:38,trm_523c7afe39f78,,usr_51bc76ae9636c,irritability,,concept
401,mutual knowledge,,2012-03-29 00:11:43,def_4f73a8bfbbf08,usr_49a467bf4e0db,the process of alerting one person to a stimulus through nonverbal cues such as finger pointing or gazing. It is one of the first signs of the development of a theory of mind in babies and serves as an important step to later language and social development.,2010-02-13 00:06:30,trm_4b75ed06c917d,ctp_C2,usr_4aef33d37b963,joint attention,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b392', u'relationship': u'part of'}]",concept
402,,,2012-03-29 00:12:13,def_4f73a8ddd2608,usr_49a467bf4e0db,"the process of forming an opinion or evaluation by discerning and comparing, or an opinion or estimate so formed",2009-06-22 19:12:55,trm_4a3fd79d0a723,ctp_C3,usr_0000000000,judgment,"[{u'direction': u'child', u'id': u'trm_558c736199abd', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4fe9fae4321e7', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09c1c', u'relationship': u'part of'}]",concept
403,kinesthetic representation,,2011-08-24 14:12:35,def_4e5506d3d00a4,usr_49a467bf4e0db,"is a representation of sensory inputs from muscles, tendons, and joints (e.g.,the joint angles used to reach a point in space).

",2009-06-22 19:12:55,trm_4a3fd79d0a72e,,usr_0000000000,kinaesthetic representation,"[{u'direction': u'parent', u'id': u'trm_4e5505361f160', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a73a', u'relationship': u'part of'}]",concept
404,,,2015-04-05 21:20:30,def_5521a71e855b2,usr_4e42a3196fbcd,is a specific form of priming that occurs when a subject experiences an act of kindness and subsequently experiences a lower threshold of activation when subsequently encountering positive stimuli.,2015-04-05 21:18:52,trm_5521a6bc4db33,,usr_4e42a3196fbcd,kindness priming,"[{u'direction': u'parent', u'id': u'trm_4e89aebaa311d', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_5521a3da10349', u'relationship': u'kind of'}]",concept
405,kinaesthesia,,2012-03-29 00:12:39,def_4f73a8f7a4472,usr_49a467bf4e0db,"a sense mediated by receptors located in muscles, tendons, and joints and stimulated by bodily movements and tensions. ",2009-06-22 19:12:55,trm_4a3fd79d0a73a,ctp_C1,usr_0000000000,kinesthesia,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0a72e', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b160', u'relationship': u'kind of'}]",concept
406,,,2015-09-18 17:04:43,def_55fc442bcb7fb,usr_51bc76ae9636c,information acquired and represented by a person through experience or education,2009-06-22 19:12:55,trm_4a3fd79d0a746,ctp_C5,usr_0000000000,knowledge,"[{u'direction': u'child', u'id': u'trm_4a3fd79d096f0', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0afda', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09c11', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a044', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b6dd', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a269', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a51c', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0ad1d', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0adc3', u'relationship': u'kind of'}]",concept
407,,,2009-07-10 21:06:32,def_4a57ad581530e,usr_4a5bc4a2a8aba,"The mental ability to encode and decode information, and translate this information into verbal, acoustic and visual representations, according to a set of rules that are common across a population.",2009-06-22 19:12:55,trm_4a3fd79d0a769,ctp_C6,usr_0000000000,language,"[{u'direction': u'child', u'id': u'trm_4a3fd79d09786', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b826', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0ab59', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b86e', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a78d', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b077', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a966', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4b65edcf9129a', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4b65edcf8bc43', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b440', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b786', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0ae93', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b792', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a504', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b53c', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a607', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b518', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b083', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b892', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b238', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a7ec', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b583', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_5521737cd6450', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09aed', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a781', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b802', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09d35', u'relationship': u'part of'}]",concept
408,,,2011-04-19 20:50:53,def_4dadf5ad8cf0b,usr_4b9003ea0be96,"the process by which humans acquire the capacity to perceive, produce and use words to understand and communicate.",2009-06-22 19:12:57,trm_4a3fd79d0b7f4,ctp_C6,usr_0000000000,language acquisition,,concept
409,,,2011-05-11 23:22:12,def_4dcb1a24cdd0b,usr_4b9003ea0be96,"The ability to understand communication from others, such as speech, written text, gestures, or sign language.",2009-06-22 19:12:55,trm_4a3fd79d0a775,ctp_C6,usr_0000000000,language comprehension,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b548', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b37a', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b892', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b6d1', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_55c6f58e77fbe', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b86e', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b802', u'relationship': u'kind of'}]",concept
410,,,2011-04-19 20:50:16,def_4dadf58810d23,usr_4b9003ea0be96,"the process by which humans acquire the capacity to perceive, produce and use words to understand and communicate, this capacity involves the picking up of diverse capacities including syntax, phonetics, and an extensive vocabulary, the language might be vocal as with speech or manual as in sign.",2009-06-22 19:12:55,trm_4a3fd79d0a781,ctp_C6,usr_0000000000,language learning,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a275', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a769', u'relationship': u'part of'}]",concept
411,,,2011-05-18 16:52:02,def_4dd3f9323388f,usr_4b9003ea0be96,the way human beings process speech or writing and understand it as language.,2009-06-22 19:12:57,trm_4a3fd79d0b802,ctp_C6,usr_0000000000,language processing,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0a775', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b89e', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0aeb6', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_52b5f1ef4f9cc', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a769', u'relationship': u'part of'}]",concept
412,,,2010-01-31 10:15:29,def_4b6558410676f,usr_4b64af5545a03,"is translating a concept or set of ideas into spoken, signed or written form",2009-06-22 19:12:55,trm_4a3fd79d0a78d,ctp_C6,usr_0000000000,language production,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b86e', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a769', u'relationship': u'part of'}]",concept
413,,,2012-08-15 22:17:59,def_502c20173c933,usr_4f177506dde77,"perceptual phenomenon in which one stimulus attenuates signals generated by another, adjacent, stimulus presented simultaneously",2012-08-15 17:29:15,trm_502bdc6bdaa2b,,usr_4f177506dde77,lateral masking,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0a116', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b492', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b4b5', u'relationship': u'part of'}]",concept
414,,,2009-07-10 21:06:32,def_4a57ad581c05e,usr_4ac2cdeede9e6,The process of acquiring new skills/knowledge/information ,2009-06-22 19:12:55,trm_4a3fd79d0a7bb,ctp_C5,usr_0000000000,learning,"[{u'direction': u'child', u'id': u'trm_557b4993a0fdd', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0affd', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a460', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b0a6', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b130', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a275', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_565bce2791089', u'relationship': u'kind of'}]",concept
415,,,2015-09-09 00:42:54,def_55ef808eb8dc2,usr_51bc76ae9636c,Performance of an action using the left finger in accordance with task demands.,2015-07-27 23:05:16,trm_55b6b92c1fd76,,usr_51bc76ae9636c,left finger response execution,"[{u'direction': u'parent', u'id': u'trm_557b4a7315f1b', u'relationship': u'kind of'}]",concept
416,,,2015-09-08 23:01:47,def_55ef68db99bdd,usr_51bc76ae9636c,Performance of an action with the left hand in accordance with task demands.,2015-06-25 22:06:40,trm_558c7b707f606,,usr_51bc76ae9636c,left hand response execution,"[{u'direction': u'parent', u'id': u'trm_557b4a7315f1b', u'relationship': u'kind of'}]",concept
417,,,2015-09-09 00:43:39,def_55ef80bb60639,usr_51bc76ae9636c,Performance of an action using the left toe in accordance with task demands.,2015-07-27 23:06:22,trm_55b6b96e77df6,,usr_51bc76ae9636c,left toe response execution,"[{u'direction': u'parent', u'id': u'trm_557b4a7315f1b', u'relationship': u'kind of'}]",concept
418,,,2012-08-20 21:35:24,def_5032ad9cc74ec,usr_4f177506dde77,"an abstract form of a word before any phonological assignment, arising early in speech production",2009-06-22 19:12:55,trm_4a3fd79d0a7c7,ctp_C6,usr_0000000000,lemma,,concept
419,"slow, socially withdrawn",,2013-09-20 16:45:27,def_523c7ba79cd09,usr_51bc76ae9636c,"a lack of energy or enthusiasm.  In a social context, this means being socially withdrawn.",2013-09-20 16:45:27,trm_523c7ba79c2f1,,usr_51bc76ae9636c,lethargy,,concept
420,,,2012-08-15 23:43:57,def_502c343d21019,usr_4f177506dde77,the phonological form of a given lexical item being retrieved,2012-08-15 23:43:57,trm_502c343d20523,,usr_4f177506dde77,lexeme,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a7ec', u'relationship': u'part of'}]",concept
421,,,2011-04-19 19:19:05,def_4dade029984fe,usr_4b9003ea0be96,"the process by which contact is made with the lexicon on the basis of an initial acoustic-phonetic or phonological representation of some portion of the speech input, the result of lexical success is a cohort of potential word candidates which are compatible with this initial analysis.",2009-06-22 19:12:57,trm_4a3fd79d0b80f,ctp_C6,usr_0000000000,lexical access,,concept
422,,,2011-05-16 18:10:04,def_4dd1687c48f8a,usr_4b9003ea0be96,the presence of two or more possible meanings within a single word.,2009-06-22 19:12:57,trm_4a3fd79d0b81b,ctp_C6,usr_0000000000,lexical ambiguity,,concept
423,,,2012-03-29 00:15:32,def_4f73a9a437479,usr_49a467bf4e0db,"converting vocabulary, words, or morphemes of a language into a code.
",2009-06-22 19:12:55,trm_4a3fd79d0a7d4,ctp_C6,usr_0000000000,lexical encoding,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b8e5', u'relationship': u'kind of'}]",concept
424,,,2012-03-29 00:15:43,def_4f73a9afdace3,usr_49a467bf4e0db,"A general term referring to the processing of single words, typically in the context of visual or auditory word recognition.",2009-06-22 19:12:57,trm_4a3fd79d0b826,ctp_C6,usr_0000000000,lexical processing,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0a7e0', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09a84', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a769', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b89e', u'relationship': u'part of'}]",concept
425,,,2012-03-29 00:27:58,def_4f73ac8ee9bbe,usr_49a467bf4e0db,retrieval of a lexical entry,2009-06-22 19:12:56,trm_4a3fd79d0a7e0,ctp_C6,usr_0000000000,lexical retrieval,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b826', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0af94', u'relationship': u'kind of'}]",concept
426,vocabulary,,2010-06-05 20:03:20,def_4c0aad884e941,usr_4b54bb9dcf254,"The vocabulary of a language, including its words and expressions.",2009-06-22 19:12:56,trm_4a3fd79d0a7ec,ctp_C6,usr_0000000000,lexicon,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0aad4', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_502c343d20523', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a769', u'relationship': u'part of'}]",concept
427,,,2013-01-14 08:24:15,def_50f3c0af052d8,usr_4de5345b3b6a8,"One’s cognitive evaluation of life experiences; this measure is concerned with whether people like their lives or not. Life satisfaction includes both general (e.g., my life is going well) and domain-specific (e.g., I am satisfied with my family life) aspects. ",2013-01-14 08:24:15,trm_50f3c0af04e37,,usr_4de5345b3b6a8,life satisfaction,,concept
428,,,2015-04-03 22:09:06,def_551f0f822e3fe,usr_4e42a3196fbcd,,2015-04-03 22:09:06,trm_551f0f822d95e,,usr_4e42a3196fbcd,Limited Capacity,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b5a7', u'relationship': u'part of'}]",concept
429,,,2011-04-19 20:54:10,def_4dadf67232f66,usr_4b9003ea0be96,"a speaker&#39;s implicit, internalized knowledge of the rules of their language.",2009-06-22 19:12:56,trm_4a3fd79d0a7f8,ctp_C6,usr_0000000000,linguistic competence,,concept
430,,,2011-04-29 00:25:32,def_4dba057c9273b,usr_4b9003ea0be96,"to pay attention to sound; to hear something with thoughtful attention, give consideration; to be alert to catch an expected sound.",2009-06-22 19:12:56,trm_4a3fd79d0a803,,usr_0000000000,listening,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d09a10', u'relationship': u'kind of'}]",concept
431,,,2015-09-18 17:04:24,def_55fc44185fbbc,usr_51bc76ae9636c,write definition here,2015-04-05 20:51:29,trm_5521a0512df9a,ctp_C1,usr_4e42a3196fbcd,localization,"[{u'direction': u'child', u'id': u'trm_5519bb7767d98', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09a8f', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_5519b92bde7dc', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0ab7c', u'relationship': u'part of'}]",concept
432,,,2013-01-08 00:32:46,def_50eb692e24aca,usr_4de5345b3b6a8,"Locomotion is the act of moving the body from one place to another. It requires input from the brain, spinal cord, peripheral nerves, muscular power and joint and cardiovascular health.  ",2013-01-08 00:32:45,trm_50eb692db57eb,,usr_4de5345b3b6a8,Locomotion,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a972', u'relationship': u'kind of'}]",concept
433,,,2011-05-16 22:44:00,def_4dd1a8b0a0010,usr_4b9003ea0be96,a science that deals with the principles and criteria of validity of inference and demonstration; the science of the formal principles of reasoning.,2009-06-22 19:12:56,trm_4a3fd79d0a80f,ctp_C3,usr_0000000000,logic,,concept
434,,,2011-04-18 18:38:13,def_4dac851527f2c,usr_4cf5de07654c8,"The strategy when  one uses deduction, induction, or abduction to evaluate preconditions and rules to determnie a conclusion.  ",2009-06-22 19:12:56,trm_4a3fd79d0a81b,ctp_C3,usr_0000000000,logical reasoning,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0aec1', u'relationship': u'kind of'}]",concept
435,"isolation, solitary, alone",,2013-12-02 22:44:50,def_529d0d623ac7e,usr_51bc76ae9636c,"loneliness is a complex and unpleasant emotional response to isolation or lack of companionship.

http://en.wikipedia.org/wiki/Loneliness",2013-12-02 22:44:50,trm_529d0d62290de,,usr_51bc76ae9636c,loneliness,,concept
436,,,2011-04-28 19:20:19,def_4db9bdf33f732,usr_4b9003ea0be96,"a system for permanently storing, managing, and retrieving information for later use, items of information stored as long-term memory may be available for a lifetime.",2009-06-22 19:12:56,trm_4a3fd79d0a833,ctp_C5,usr_0000000000,long term memory,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b077', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a04f', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0aa2f', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b8cd', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a891', u'relationship': u'kind of'}]",concept
437,,,2013-04-01 17:46:52,def_5159c80c23cee,usr_4de5345b3b6a8,"A state of deprivation of a motivationally significant con-specific, object, or situation. Loss may be social or non-social and may include permanent or sustained loss of shelter, behavioral control, status, loved ones, or relationships. The response to loss may be episodic (e.g., grief) or sustained.",2013-04-01 17:46:52,trm_5159c80c1dd24,,usr_4de5345b3b6a8,loss,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a83f', u'relationship': u'part of'}]",concept
438,,,2015-09-08 22:21:59,def_55ef5f871600f,usr_51bc76ae9636c,"prior expectation of the occurrence of a loss, sometimes accompanied by an emotional reaction",2015-06-12 21:01:22,trm_557b48a224b95,,usr_51bc76ae9636c,loss anticipation,"[{u'direction': u'child', u'id': u'trm_557b494ca540d', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09849', u'relationship': u'kind of'}]",concept
